AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
53,8.0,1.0,40.0,73600.0
13,,,,
71,10.0,1.0,57.0,145000.0
3,,,,
3,,,,
70,,,,12000.0
3,,,,
24,2.0,1.0,44.0,16600.0
52,10.0,2.0,37.0,34200.0
47,21.0,,40.0,125000.0
54,,,,0.0
42,40.0,1.0,40.0,87600.0
72,,,,6200.0
38,,,,0.0
20,,,40.0,4100.0
3,,,,
53,,,55.0,73100.0
35,25.0,,40.0,33200.0
35,1.0,,48.0,27700.0
4,,,,
92,,,,24100.0
39,,,40.0,84000.0
49,20.0,1.0,45.0,49600.0
16,,,,0.0
83,,,,17600.0
40,20.0,1.0,45.0,55000.0
36,6.0,1.0,40.0,141600.0
32,40.0,1.0,70.0,109500.0
55,1.0,,60.0,82300.0
29,,,40.0,12100.0
24,5.0,,40.0,81600.0
14,,,,
33,2.0,1.0,40.0,131100.0
26,2.0,1.0,50.0,48000.0
62,7.0,1.0,40.0,43000.0
12,,,,
23,5.0,,20.0,7800.0
51,20.0,1.0,40.0,67000.0
36,50.0,1.0,40.0,70000.0
67,,,24.0,79200.0
11,,,,
63,2.0,,40.0,107600.0
63,5.0,2.0,8.0,19500.0
7,,,,
45,,,,1600.0
5,,,,
60,,,50.0,65000.0
8,,,,
27,15.0,,40.0,4120.0
51,10.0,2.0,40.0,104200.0
42,,,30.0,10000.0
14,,,,
48,15.0,1.0,40.0,85600.0
64,,,,6600.0
12,,,,
59,,,,44900.0
8,,,,
16,,,,0.0
0,,,,
65,60.0,1.0,40.0,74210.0
7,,,,
20,10.0,1.0,40.0,21000.0
45,5.0,2.0,40.0,66640.0
69,,,,2200.0
34,5.0,1.0,40.0,56000.0
11,,,,
36,30.0,,84.0,28600.0
77,,,,212800.0
4,,,,
67,,,,18100.0
52,9.0,1.0,50.0,90300.0
56,,,40.0,27000.0
73,,,6.0,27650.0
22,,,10.0,4000.0
4,,,,
38,5.0,1.0,40.0,36100.0
46,,,16.0,7550.0
15,,,,3800.0
22,2.0,1.0,54.0,55600.0
32,20.0,1.0,38.0,54400.0
13,,,,
42,,,40.0,3990.0
35,,,,1700.0
51,,,,10100.0
1,,,,
34,5.0,,36.0,79600.0
58,,,,0.0
33,,,50.0,89000.0
12,,,,
33,2.0,1.0,40.0,36000.0
23,5.0,,5.0,2600.0
6,,,,
53,20.0,1.0,80.0,86000.0
26,2.0,1.0,40.0,39000.0
10,,,,
61,,,,0.0
33,,,84.0,20700.0
35,5.0,,20.0,900.0
13,,,,
57,1.0,,40.0,80200.0
26,,,20.0,11000.0
35,15.0,1.0,40.0,51600.0
42,,,4.0,2080.0
17,,,,1200.0
31,3.0,,84.0,52200.0
28,30.0,1.0,36.0,9000.0
60,,,,1600.0
10,,,,
15,,,,700.0
38,4.0,1.0,40.0,88700.0
21,,,,1800.0
31,45.0,1.0,40.0,59400.0
61,10.0,1.0,32.0,25600.0
17,10.0,1.0,24.0,4800.0
5,,,,
71,,,,13800.0
48,45.0,1.0,60.0,92000.0
27,10.0,,50.0,5000.0
92,,,,13100.0
36,5.0,1.0,45.0,54600.0
1,,,,
71,3.0,1.0,16.0,179200.0
52,10.0,1.0,40.0,41200.0
7,,,,
53,,,,2500.0
60,20.0,1.0,40.0,27000.0
23,5.0,,15.0,3410.0
70,,,,13000.0
30,10.0,,40.0,51000.0
32,7.0,3.0,16.0,2200.0
61,35.0,1.0,37.0,14600.0
62,2.0,,45.0,88900.0
47,,,,0.0
31,5.0,1.0,40.0,67300.0
65,,,,191000.0
65,,,30.0,30000.0
32,5.0,3.0,45.0,50000.0
5,,,,
74,,,,1900.0
53,,,,0.0
16,7.0,,40.0,8240.0
9,,,,
68,,,,2300.0
39,,,,3450.0
4,,,,
9,,,,
44,,,,1600.0
70,,,,27800.0
49,2.0,1.0,40.0,3000.0
7,,,,
32,10.0,,40.0,25000.0
26,10.0,1.0,50.0,56200.0
2,,,,
8,,,,
62,,,,185000.0
2,,,,
64,,,,19600.0
55,20.0,1.0,84.0,150010.0
23,2.0,1.0,40.0,30000.0
49,15.0,1.0,72.0,131200.0
5,,,,
66,,,,20200.0
26,,,,1600.0
61,15.0,1.0,40.0,69000.0
41,,,3.0,1000.0
31,12.0,1.0,40.0,24000.0
36,20.0,1.0,60.0,39600.0
26,20.0,1.0,35.0,15000.0
54,15.0,1.0,50.0,80000.0
63,10.0,,8.0,31100.0
51,,,,4000.0
22,,,4.0,3000.0
54,,,,10960.0
25,15.0,1.0,45.0,40800.0
19,,,,0.0
34,,,,0.0
1,,,,
11,,,,
58,,,,3500.0
56,,,40.0,12400.0
92,,,,8500.0
56,,,5.0,48900.0
4,,,,
14,,,,
51,5.0,2.0,40.0,154800.0
21,,,,1600.0
48,5.0,1.0,84.0,80000.0
3,,,,
21,,,2.0,2000.0
11,,,,
8,,,,
79,,,,2600.0
15,,,,0.0
62,,,,35500.0
64,,,,800.0
19,5.0,,38.0,22900.0
40,2.0,,38.0,62100.0
6,,,,
41,10.0,1.0,25.0,73600.0
61,,,45.0,134900.0
63,15.0,1.0,50.0,50000.0
5,,,,
30,2.0,1.0,32.0,21800.0
61,2.0,,70.0,2500.0
57,,,,14600.0
72,,,,28800.0
52,,,,18000.0
10,,,,
22,10.0,1.0,37.0,32000.0
43,5.0,2.0,50.0,68000.0
0,,,,
42,,,,16750.0
16,20.0,,15.0,30900.0
0,,,,
19,,,,0.0
33,,,,11140.0
65,,,10.0,44100.0
85,,,,30600.0
40,,,40.0,33700.0
27,,,,0.0
28,2.0,,40.0,36000.0
42,,,,0.0
70,,,,13300.0
40,,,,0.0
47,15.0,1.0,50.0,100000.0
11,,,,
33,1.0,,40.0,10450.0
67,,,,13400.0
5,,,,
16,,,,1600.0
27,,,,1600.0
23,15.0,,45.0,26000.0
70,,,,0.0
23,20.0,3.0,25.0,12000.0
53,20.0,5.0,40.0,39800.0
55,1.0,,60.0,82300.0
4,,,,
11,,,,
66,,,,8700.0
15,,,,1600.0
49,,,20.0,20000.0
27,5.0,1.0,25.0,21600.0
24,,,,1600.0
2,,,,
59,12.0,2.0,40.0,77000.0
3,,,,
4,,,,
80,,,,44800.0
15,,,,0.0
74,,,,26600.0
70,,,40.0,72000.0
65,10.0,1.0,40.0,13400.0
53,35.0,1.0,40.0,4900.0
0,,,,
29,10.0,,20.0,29400.0
4,,,,
4,,,,
1,,,,
43,15.0,1.0,40.0,25600.0
15,,,,1600.0
55,5.0,1.0,40.0,73000.0
54,5.0,,40.0,18710.0
19,15.0,1.0,30.0,4900.0
20,,,8.0,25900.0
13,,,,
33,,,,12400.0
43,15.0,1.0,38.0,58600.0
66,,,,136300.0
58,,,,15100.0
62,,,,22000.0
2,,,,
29,,,,0.0
4,,,,
15,,,,8300.0
45,,,30.0,16600.0
57,,,,3100.0
10,,,,
33,5.0,1.0,42.0,70700.0
46,,,,1700.0
35,1.0,,30.0,41600.0
55,,,,1600.0
53,,,30.0,55200.0
2,,,,
82,,,,8400.0
8,,,,
15,,,,3600.0
40,10.0,1.0,40.0,94000.0
10,,,,
78,,,,27100.0
72,,,,67200.0
17,,,30.0,5600.0
18,15.0,1.0,6.0,4000.0
50,,,,13600.0
29,30.0,1.0,20.0,31600.0
5,,,,
82,,,,20400.0
56,20.0,1.0,40.0,124300.0
53,10.0,2.0,30.0,96800.0
55,15.0,1.0,40.0,42000.0
29,,,40.0,41150.0
43,2.0,,30.0,78400.0
43,5.0,,84.0,181600.0
92,,,,13800.0
63,5.0,1.0,40.0,58600.0
37,10.0,1.0,40.0,140000.0
5,,,,
61,5.0,,84.0,140000.0
7,,,,
39,2.0,,40.0,79800.0
61,15.0,,20.0,66600.0
1,,,,
43,15.0,3.0,55.0,29800.0
37,8.0,1.0,40.0,67100.0
31,,,,0.0
29,,,,1000.0
48,12.0,1.0,50.0,100000.0
59,,,25.0,51400.0
19,,,,0.0
1,,,,
66,3.0,,56.0,42800.0
61,6.0,1.0,7.0,21000.0
47,5.0,,84.0,60010.0
5,,,,
51,15.0,1.0,50.0,136600.0
0,,,,
38,,,40.0,40000.0
34,7.0,1.0,40.0,94000.0
6,,,,
26,8.0,1.0,40.0,43000.0
46,5.0,,84.0,61200.0
31,30.0,1.0,32.0,19600.0
69,,,,32100.0
2,,,,
48,20.0,,40.0,106200.0
34,,,,14800.0
29,10.0,1.0,40.0,37000.0
4,,,,
6,,,,
5,,,,
18,20.0,1.0,20.0,8600.0
67,5.0,1.0,20.0,77200.0
9,,,,
29,20.0,,33.0,75000.0
9,,,,
22,60.0,,40.0,17000.0
2,,,,
47,2.0,,40.0,75700.0
66,,,70.0,30100.0
23,30.0,1.0,35.0,16820.0
9,,,,
61,3.0,,33.0,32500.0
52,5.0,,21.0,25600.0
14,,,,
92,20.0,1.0,44.0,6000.0
82,,,,39800.0
52,60.0,1.0,45.0,117000.0
28,10.0,1.0,45.0,22000.0
12,,,,
9,,,,
50,60.0,1.0,40.0,25400.0
10,,,,
48,10.0,1.0,50.0,62000.0
16,,,6.0,2000.0
64,,,,21160.0
53,40.0,1.0,40.0,115900.0
17,8.0,7.0,40.0,7000.0
45,5.0,,45.0,113200.0
86,,,,41700.0
27,5.0,1.0,40.0,46600.0
17,,,,0.0
69,15.0,2.0,40.0,45400.0
29,20.0,3.0,88.0,48000.0
21,1.0,,50.0,10000.0
58,28.0,1.0,40.0,181600.0
6,,,,
69,,,,15800.0
21,,,12.0,13000.0
3,,,,
60,,,20.0,6200.0
36,2.0,1.0,50.0,82200.0
34,,,,1600.0
12,,,,
26,15.0,1.0,40.0,36600.0
64,,,,52500.0
21,5.0,1.0,60.0,35000.0
72,20.0,1.0,38.0,27700.0
33,18.0,1.0,42.0,69000.0
25,5.0,1.0,78.0,66600.0
42,5.0,1.0,40.0,141600.0
45,20.0,1.0,40.0,58300.0
58,10.0,1.0,30.0,18700.0
44,,,,11400.0
68,,,60.0,176000.0
7,,,,
50,,,70.0,19100.0
69,,,,38600.0
70,,,,12000.0
39,8.0,1.0,40.0,78000.0
4,,,,
0,,,,
21,5.0,1.0,40.0,41100.0
2,,,,
64,10.0,1.0,40.0,37400.0
10,,,,
49,45.0,1.0,45.0,100000.0
62,5.0,,40.0,37600.0
61,15.0,2.0,40.0,53000.0
14,,,,
2,,,,
3,,,,
22,,,16.0,3000.0
66,,,,13200.0
79,,,,111100.0
49,2.0,,60.0,91600.0
57,10.0,1.0,37.0,43000.0
20,20.0,2.0,32.0,25000.0
37,2.0,,84.0,34100.0
11,,,,
62,,,,36150.0
5,,,,
43,5.0,1.0,40.0,76600.0
47,15.0,1.0,36.0,30000.0
20,,,20.0,4300.0
75,,,,14100.0
51,45.0,2.0,50.0,73600.0
37,,,,0.0
14,,,,
2,,,,
59,,,,7000.0
64,,,,46600.0
60,1.0,,35.0,8300.0
7,,,,
12,,,,
61,23.0,1.0,40.0,55000.0
40,,,,0.0
21,120.0,,16.0,1900.0
29,13.0,1.0,40.0,32600.0
26,5.0,1.0,35.0,43200.0
60,25.0,,37.0,117600.0
9,,,,
3,,,,
48,30.0,1.0,4.0,2100.0
27,30.0,3.0,78.0,66600.0
8,,,,
34,,,,1600.0
63,10.0,,30.0,20300.0
83,,,,14500.0
56,5.0,,84.0,73000.0
61,,,32.0,25600.0
32,30.0,1.0,40.0,62000.0
19,5.0,1.0,60.0,70000.0
69,,,,12100.0
11,,,,
14,,,,
60,,,,0.0
38,,,32.0,14000.0
92,,,,13430.0
43,,,,3400.0
20,10.0,2.0,40.0,23200.0
4,,,,
4,,,,
47,,,,0.0
3,,,,
9,,,,
39,5.0,1.0,40.0,39700.0
16,,,6.0,2000.0
51,,,,0.0
2,,,,
50,20.0,1.0,30.0,40000.0
24,3.0,,81.0,6200.0
69,,,,8000.0
45,180.0,,40.0,35600.0
63,,,,31200.0
43,20.0,1.0,40.0,51600.0
23,,,40.0,15300.0
10,,,,
57,,,60.0,46700.0
77,,,,53400.0
33,15.0,1.0,40.0,125600.0
6,,,,
28,,,25.0,23000.0
11,,,,
71,,,,25000.0
13,,,,
35,5.0,,40.0,8200.0
67,,,,99100.0
54,10.0,,11.0,25100.0
3,,,,
48,60.0,,84.0,131600.0
30,,,25.0,16600.0
54,,,,82000.0
33,2.0,1.0,40.0,56600.0
63,,,,60200.0
48,5.0,,60.0,161600.0
92,,,,74000.0
28,3.0,,20.0,5900.0
45,,,77.0,52200.0
19,,,,0.0
24,,,,14840.0
61,30.0,,30.0,27900.0
39,,,,1600.0
85,,,,14500.0
45,50.0,1.0,50.0,191500.0
63,,,12.0,8400.0
75,,,,61600.0
44,,,,1720.0
83,,,,27410.0
29,15.0,5.0,48.0,53680.0
20,,,20.0,17100.0
75,,,,92200.0
8,,,,
8,,,,
2,,,,
12,,,,
54,5.0,1.0,40.0,50000.0
51,5.0,,40.0,120000.0
26,2.0,1.0,50.0,48000.0
2,,,,
6,,,,
47,2.0,3.0,38.0,33600.0
60,,,,0.0
59,1.0,2.0,38.0,61600.0
37,12.0,4.0,4.0,5600.0
0,,,,
34,5.0,,35.0,27100.0
58,2.0,1.0,20.0,82600.0
77,,,,20800.0
70,,,,71700.0
54,8.0,1.0,45.0,145000.0
28,4.0,1.0,40.0,18100.0
48,,,60.0,139700.0
1,,,,
41,,,40.0,17700.0
49,,,,2000.0
41,5.0,1.0,84.0,190000.0
19,15.0,1.0,40.0,17300.0
66,,,,3600.0
67,,,,14400.0
8,,,,
52,,,,51100.0
14,,,,
23,30.0,1.0,40.0,20000.0
52,21.0,,20.0,71600.0
54,15.0,1.0,40.0,12000.0
56,15.0,2.0,84.0,30000.0
37,,,,0.0
38,,,84.0,42100.0
30,,,99.0,22000.0
65,30.0,2.0,15.0,71300.0
30,7.0,1.0,40.0,31800.0
36,15.0,1.0,60.0,130000.0
42,50.0,1.0,40.0,83200.0
10,,,,
36,15.0,1.0,40.0,36200.0
58,10.0,1.0,60.0,190000.0
27,5.0,,99.0,25000.0
54,30.0,1.0,40.0,36000.0
14,,,,
8,,,,
0,,,,
3,,,,
5,,,,
14,,,,
2,,,,
21,,,,0.0
38,10.0,1.0,80.0,200000.0
62,5.0,,4.0,5800.0
5,,,,
50,1.0,,30.0,25900.0
58,,,,9660.0
9,,,,
24,3.0,2.0,54.0,20000.0
60,15.0,1.0,20.0,28600.0
27,25.0,1.0,40.0,45000.0
43,15.0,1.0,30.0,33000.0
34,15.0,1.0,55.0,65000.0
33,10.0,1.0,60.0,46600.0
51,20.0,,60.0,125000.0
7,,,,
13,,,,
59,,,,0.0
47,5.0,,84.0,100000.0
66,,,,42000.0
58,5.0,1.0,18.0,37500.0
52,5.0,1.0,40.0,69000.0
21,5.0,1.0,40.0,21000.0
11,,,,
5,,,,
48,2.0,,30.0,19900.0
8,,,,
75,,,30.0,62800.0
29,5.0,,84.0,48000.0
60,10.0,1.0,56.0,131600.0
30,,,,1600.0
32,25.0,1.0,40.0,45000.0
71,,,,15000.0
63,,,,20520.0
47,75.0,1.0,40.0,50000.0
16,,,24.0,2320.0
35,15.0,1.0,40.0,60000.0
17,,,,3200.0
8,,,,
3,,,,
3,,,,
33,90.0,1.0,50.0,211000.0
61,5.0,,84.0,97600.0
43,7.0,1.0,40.0,41600.0
13,,,,
21,,,,1600.0
39,25.0,1.0,82.0,121600.0
61,,,,5480.0
65,,,40.0,12700.0
13,,,,
0,,,,
62,,,32.0,15300.0
30,120.0,,84.0,85200.0
26,5.0,,52.0,17700.0
52,5.0,,35.0,34600.0
39,5.0,1.0,40.0,51000.0
70,,,,79000.0
6,,,,
41,5.0,1.0,38.0,31600.0
2,,,,
51,2.0,1.0,40.0,56000.0
44,30.0,1.0,40.0,36600.0
41,45.0,1.0,60.0,96000.0
30,7.0,1.0,38.0,36700.0
35,20.0,1.0,3.0,6000.0
32,2.0,,30.0,16800.0
1,,,,
43,60.0,1.0,40.0,120600.0
31,,,55.0,21600.0
0,,,,
26,5.0,,40.0,12700.0
54,,,,600.0
25,,,,1600.0
37,,,,2100.0
23,2.0,1.0,40.0,40600.0
67,,,,62000.0
7,,,,
33,,,,9900.0
23,5.0,,3.0,2140.0
7,,,,
48,,,,1600.0
50,10.0,1.0,99.0,99100.0
12,,,,
41,14.0,,75.0,30200.0
67,,,,11130.0
5,,,,
50,5.0,1.0,40.0,73500.0
56,45.0,1.0,40.0,41600.0
70,,,,27000.0
33,10.0,1.0,40.0,31200.0
49,30.0,1.0,40.0,25000.0
54,5.0,,40.0,15200.0
33,120.0,,20.0,26600.0
30,,,96.0,11000.0
12,,,,
41,20.0,1.0,40.0,26000.0
92,,,,10600.0
12,,,,
56,,,,13700.0
59,,,,26000.0
2,,,,
65,,,,1000.0
41,25.0,3.0,45.0,65000.0
36,15.0,1.0,40.0,70000.0
81,1.0,,40.0,102800.0
20,,,,600.0
80,,,,21800.0
56,30.0,,40.0,20000.0
4,,,,
15,,,,0.0
28,,,40.0,25300.0
57,5.0,1.0,30.0,54800.0
24,15.0,,35.0,14700.0
85,,,,17200.0
65,,,,5590.0
38,7.0,,6.0,11600.0
30,5.0,1.0,38.0,50700.0
63,,,,31680.0
5,,,,
26,,,,8600.0
73,,,,18010.0
31,150.0,,40.0,52000.0
85,,,,13800.0
41,,,40.0,22000.0
32,5.0,1.0,60.0,60000.0
56,14.0,2.0,70.0,100000.0
45,,,,0.0
39,3.0,1.0,46.0,31700.0
56,,,,26600.0
36,15.0,1.0,40.0,75000.0
13,,,,
6,,,,
14,,,,
30,20.0,1.0,40.0,25000.0
4,,,,
66,,,,9000.0
53,,,,7400.0
31,,,10.0,5000.0
24,5.0,,36.0,23200.0
3,,,,
16,,,,1600.0
36,,,20.0,24100.0
33,100.0,,50.0,100000.0
0,,,,
4,,,,
66,,,,17600.0
70,,,,13700.0
11,,,,
43,,,,1600.0
67,,,,23800.0
61,,,60.0,10000.0
37,2.0,,30.0,19740.0
68,25.0,1.0,99.0,26600.0
14,,,,
8,,,,
69,,,,13200.0
65,,,40.0,54700.0
36,15.0,1.0,40.0,66400.0
10,,,,
23,5.0,,20.0,6600.0
47,5.0,1.0,32.0,33000.0
43,,,40.0,53000.0
73,,,,17600.0
71,,,,82400.0
31,35.0,1.0,40.0,50200.0
7,,,,
41,,,5.0,49100.0
87,,,,18000.0
25,10.0,1.0,40.0,48000.0
49,25.0,1.0,50.0,114000.0
53,,,,24000.0
58,25.0,,24.0,43800.0
62,,,40.0,2400.0
42,15.0,1.0,40.0,60000.0
70,60.0,,18.0,8300.0
38,,,,15500.0
71,,,15.0,290.0
1,,,,
41,15.0,1.0,40.0,28000.0
58,7.0,1.0,40.0,120000.0
44,,,,0.0
17,25.0,2.0,40.0,6400.0
3,,,,
10,,,,
12,,,,
23,5.0,1.0,48.0,30000.0
50,20.0,1.0,40.0,76000.0
72,20.0,1.0,32.0,49400.0
0,,,,
31,2.0,,60.0,347200.0
67,15.0,1.0,45.0,345000.0
58,,,10.0,3000.0
51,,,25.0,7900.0
1,,,,
35,,,,0.0
39,5.0,,40.0,50000.0
18,,,15.0,2000.0
53,,,,7000.0
14,,,,
60,,,,2400.0
35,,,,0.0
19,75.0,1.0,43.0,46600.0
46,5.0,1.0,30.0,31850.0
36,5.0,1.0,45.0,76900.0
72,,,,23600.0
80,,,,21400.0
33,2.0,,80.0,82600.0
13,,,,
87,,,,52200.0
71,,,11.0,55000.0
51,15.0,1.0,40.0,23000.0
4,,,,
50,35.0,1.0,40.0,61600.0
35,,,,0.0
31,10.0,1.0,8.0,13000.0
2,,,,
61,,,,8900.0
4,,,,
61,,,,1600.0
83,,,,20100.0
5,,,,
49,5.0,,84.0,62800.0
10,,,,
10,,,,
22,20.0,1.0,40.0,15000.0
57,,,35.0,50000.0
67,,,,77000.0
2,,,,
37,2.0,1.0,40.0,51600.0
65,,,,101700.0
39,5.0,,25.0,13000.0
10,,,,
66,,,,13600.0
34,35.0,1.0,48.0,55000.0
60,5.0,1.0,45.0,32500.0
42,200.0,,60.0,100000.0
56,,,40.0,27000.0
92,,,,63000.0
44,45.0,1.0,40.0,27000.0
78,,,,32600.0
26,60.0,2.0,45.0,63000.0
59,20.0,1.0,40.0,74000.0
18,,,,0.0
51,5.0,1.0,50.0,72000.0
60,3.0,,20.0,29500.0
67,50.0,2.0,40.0,32700.0
6,,,,
23,5.0,,40.0,31700.0
62,,,,31600.0
28,15.0,,40.0,20400.0
24,5.0,,40.0,40100.0
22,,,,2100.0
11,,,,
59,3.0,,33.0,32000.0
63,75.0,1.0,40.0,221600.0
58,10.0,1.0,40.0,35000.0
14,,,,
14,,,,
39,50.0,1.0,84.0,66600.0
56,5.0,,86.0,80200.0
3,,,,
25,30.0,1.0,40.0,20000.0
33,10.0,1.0,40.0,37600.0
38,20.0,1.0,38.0,45800.0
38,5.0,,84.0,100000.0
12,,,,
2,,,,
32,,,28.0,14000.0
45,,,45.0,276000.0
56,,,,29200.0
15,,,,0.0
33,,,30.0,7500.0
7,,,,
40,,,,1600.0
48,5.0,,15.0,11600.0
31,5.0,1.0,40.0,109000.0
43,20.0,1.0,45.0,66600.0
20,,,25.0,2000.0
72,,,,37200.0
75,,,,61600.0
19,10.0,,35.0,22100.0
56,12.0,1.0,40.0,54000.0
62,,,,0.0
60,20.0,1.0,40.0,40300.0
4,,,,
18,,,,1600.0
2,,,,
71,,,,66000.0
17,,,10.0,5300.0
8,,,,
45,15.0,1.0,40.0,142000.0
30,15.0,1.0,45.0,50000.0
31,10.0,1.0,60.0,81000.0
5,,,,
26,20.0,1.0,84.0,49200.0
46,5.0,2.0,90.0,100000.0
7,,,,
66,,,30.0,3000.0
34,1.0,1.0,38.0,63100.0
58,,,,61600.0
67,3.0,1.0,5.0,19400.0
57,5.0,1.0,70.0,51600.0
0,,,,
22,,,,2430.0
33,5.0,1.0,50.0,100000.0
36,10.0,1.0,40.0,90000.0
3,,,,
27,15.0,1.0,40.0,20200.0
15,,,,2400.0
65,,,30.0,32400.0
1,,,,
21,20.0,1.0,42.0,11300.0
40,10.0,1.0,50.0,150000.0
2,,,,
64,,,,1300.0
40,,,,0.0
32,1.0,2.0,55.0,11200.0
10,,,,
63,,,,1600.0
25,,,40.0,16700.0
5,,,,
62,30.0,,2.0,4000.0
74,,,,20700.0
7,,,,
21,5.0,1.0,40.0,25000.0
10,,,,
52,23.0,1.0,35.0,28000.0
5,,,,
33,5.0,,30.0,17700.0
6,,,,
73,5.0,,84.0,22000.0
38,5.0,1.0,40.0,53300.0
28,10.0,1.0,40.0,16690.0
25,,,40.0,12600.0
49,10.0,1.0,84.0,102000.0
56,5.0,1.0,80.0,90000.0
3,,,,
61,,,40.0,299200.0
40,1.0,,40.0,69000.0
55,15.0,1.0,40.0,264000.0
48,,,,1830.0
6,,,,
52,,,,3100.0
32,20.0,3.0,50.0,36000.0
69,15.0,1.0,40.0,28000.0
9,,,,
5,,,,
62,,,40.0,43200.0
40,5.0,1.0,50.0,106600.0
7,,,,
25,45.0,1.0,40.0,32000.0
16,,,,0.0
54,,,99.0,12600.0
57,,,,19600.0
61,,,,8900.0
69,,,,99000.0
87,,,,32000.0
61,12.0,1.0,40.0,81600.0
20,,,,2200.0
1,,,,
74,,,,8300.0
36,3.0,2.0,50.0,66000.0
23,30.0,1.0,40.0,6100.0
66,,,,11500.0
17,,,30.0,7600.0
35,45.0,1.0,36.0,90000.0
14,,,,
14,,,,
56,,,,13600.0
51,1.0,,38.0,9000.0
11,,,,
67,,,,12000.0
0,,,,
15,,,,1600.0
37,2.0,1.0,50.0,135000.0
47,,,,17600.0
67,5.0,1.0,40.0,124700.0
59,,,,40800.0
58,,,,47900.0
58,2.0,1.0,40.0,41600.0
26,5.0,1.0,38.0,56700.0
55,,,,0.0
80,,,,35900.0
37,,,84.0,82800.0
54,,,,20000.0
48,,,,1600.0
40,10.0,1.0,40.0,35000.0
19,20.0,1.0,28.0,17500.0
25,,,30.0,6100.0
49,2.0,1.0,29.0,16700.0
33,1.0,,45.0,65000.0
56,15.0,2.0,84.0,30000.0
28,,,,3000.0
24,10.0,1.0,40.0,21600.0
36,10.0,1.0,25.0,55000.0
64,10.0,1.0,70.0,53000.0
3,,,,
25,2.0,2.0,50.0,36000.0
37,,,,2700.0
81,,,,1600.0
42,2.0,1.0,40.0,56300.0
27,10.0,,40.0,31100.0
36,,,,1600.0
36,15.0,1.0,32.0,97400.0
77,,,,132300.0
60,,,,33100.0
24,,,30.0,4800.0
49,5.0,,84.0,61600.0
67,,,,16200.0
58,,,,72000.0
50,,,,1600.0
58,15.0,1.0,50.0,80000.0
67,45.0,1.0,40.0,31700.0
25,8.0,,32.0,25000.0
27,2.0,,40.0,29600.0
3,,,,
4,,,,
34,,,,5100.0
34,,,50.0,70000.0
37,30.0,3.0,40.0,41900.0
39,10.0,1.0,60.0,75000.0
9,,,,
25,10.0,1.0,40.0,70000.0
68,10.0,1.0,99.0,47500.0
47,15.0,,84.0,80000.0
33,1.0,1.0,45.0,41600.0
27,15.0,1.0,37.0,39000.0
64,10.0,,20.0,21600.0
2,,,,
41,3.0,1.0,35.0,71700.0
21,5.0,1.0,60.0,35000.0
55,20.0,1.0,37.0,35200.0
19,,,,1600.0
17,,,,0.0
69,,,,17100.0
26,15.0,1.0,40.0,8300.0
60,10.0,1.0,40.0,27600.0
1,,,,
0,,,,
8,,,,
14,,,,
48,60.0,,40.0,60000.0
25,,,,7200.0
92,,,,16800.0
22,3.0,2.0,55.0,41000.0
20,5.0,,30.0,6000.0
25,10.0,1.0,40.0,60000.0
53,,,96.0,12500.0
23,,,,1600.0
65,,,,47600.0
27,5.0,3.0,40.0,44280.0
9,,,,
37,30.0,1.0,43.0,110000.0
54,25.0,1.0,38.0,68050.0
24,15.0,1.0,25.0,12000.0
35,,,,0.0
0,,,,
55,,,,12000.0
50,,,40.0,58100.0
7,,,,
31,10.0,1.0,36.0,73000.0
36,,,,12500.0
12,,,,
38,8.0,1.0,40.0,121500.0
8,,,,
59,10.0,,45.0,34400.0
60,12.0,,38.0,36100.0
11,,,,
32,3.0,,40.0,33900.0
60,,,5.0,69400.0
44,,,40.0,52000.0
3,,,,
47,15.0,1.0,40.0,76200.0
38,30.0,1.0,40.0,31600.0
45,,,,1670.0
56,,,40.0,27000.0
38,10.0,1.0,40.0,170000.0
11,,,,
67,,,,24700.0
32,1.0,1.0,40.0,58610.0
19,5.0,1.0,60.0,70000.0
32,,,,0.0
38,15.0,1.0,36.0,39600.0
51,5.0,,84.0,54600.0
50,,,,1600.0
15,,,,1600.0
8,,,,
45,,,,13700.0
30,10.0,1.0,20.0,17300.0
81,,,,19500.0
26,10.0,1.0,40.0,40000.0
16,,,,0.0
6,,,,
4,,,,
74,2.0,1.0,40.0,208600.0
3,,,,
37,,,,4800.0
56,,,40.0,131000.0
51,10.0,1.0,50.0,90600.0
37,10.0,1.0,25.0,6100.0
4,,,,
24,50.0,1.0,30.0,21700.0
59,,,,2300.0
68,,,30.0,73400.0
56,60.0,1.0,38.0,173700.0
11,,,,
65,,,,40000.0
19,10.0,2.0,40.0,24000.0
7,,,,
15,,,,0.0
29,20.0,1.0,80.0,48000.0
44,45.0,1.0,40.0,108000.0
49,55.0,1.0,45.0,249900.0
31,,,25.0,9700.0
27,1.0,,4.0,7800.0
37,15.0,1.0,40.0,70000.0
58,12.0,1.0,40.0,70600.0
92,,,,32800.0
4,,,,
44,18.0,1.0,40.0,51700.0
50,,,40.0,19600.0
47,5.0,,84.0,60010.0
24,5.0,,84.0,30000.0
69,7.0,,4.0,10900.0
86,,,,18200.0
8,,,,
2,,,,
64,80.0,1.0,40.0,64600.0
78,,,,14800.0
22,1.0,,40.0,37100.0
33,35.0,3.0,40.0,9100.0
29,3.0,2.0,40.0,108000.0
