AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
61,20.0,2.0,15.0,53200.0
68,,,40.0,25000.0
48,20.0,1.0,40.0,95200.0
22,,,,15010.0
67,,,,78600.0
2,,,,
30,15.0,1.0,40.0,80000.0
54,25.0,1.0,40.0,317090.0
75,10.0,1.0,15.0,423900.0
60,,,60.0,30000.0
8,,,,
48,15.0,2.0,20.0,6000.0
72,45.0,1.0,60.0,164600.0
50,10.0,1.0,50.0,130000.0
3,,,,
70,,,,50000.0
35,30.0,1.0,40.0,32000.0
63,,,,10800.0
68,,,,10800.0
61,15.0,1.0,50.0,90000.0
84,,,,24000.0
55,30.0,,40.0,43100.0
1,,,,
29,30.0,2.0,40.0,50000.0
12,,,,
66,,,,11000.0
8,,,,
58,5.0,1.0,40.0,58000.0
80,,,,25000.0
15,,,,0.0
35,,,40.0,45300.0
56,45.0,1.0,40.0,104000.0
54,60.0,1.0,30.0,284000.0
50,5.0,1.0,60.0,50000.0
23,10.0,,52.0,22800.0
22,,,8.0,250.0
1,,,,
31,5.0,,40.0,21200.0
90,,,,9600.0
75,35.0,1.0,20.0,508000.0
49,40.0,1.0,50.0,8400.0
61,30.0,1.0,30.0,39000.0
23,10.0,1.0,40.0,28800.0
70,,,,17500.0
1,,,,
21,30.0,1.0,25.0,12000.0
56,30.0,1.0,40.0,48000.0
5,,,,
67,,,,44400.0
56,,,,0.0
86,,,,20000.0
18,,,,0.0
2,,,,
63,10.0,1.0,22.0,90900.0
56,20.0,1.0,40.0,36000.0
63,,,,55000.0
55,,,50.0,51000.0
62,60.0,,40.0,75000.0
57,60.0,1.0,50.0,113000.0
89,,,,114400.0
15,,,,0.0
7,,,,
52,,,,9600.0
54,30.0,1.0,40.0,120000.0
45,30.0,1.0,40.0,131000.0
55,20.0,,70.0,110000.0
49,50.0,1.0,40.0,117000.0
54,5.0,1.0,45.0,80000.0
33,30.0,2.0,40.0,54000.0
74,,,,30000.0
5,,,,
42,30.0,1.0,40.0,51000.0
3,,,,
59,30.0,3.0,40.0,55000.0
27,30.0,1.0,40.0,10000.0
10,,,,
61,20.0,1.0,38.0,100000.0
74,,,,43100.0
79,,,,22200.0
46,5.0,1.0,40.0,41400.0
67,,,,5900.0
56,45.0,1.0,30.0,46000.0
33,,,25.0,24000.0
22,30.0,,40.0,10000.0
71,,,,29000.0
69,20.0,1.0,60.0,48000.0
27,20.0,1.0,40.0,34000.0
23,40.0,1.0,40.0,65100.0
58,30.0,,40.0,73000.0
48,60.0,,40.0,30000.0
69,,,,4400.0
55,,,,0.0
54,30.0,,45.0,45000.0
48,3.0,1.0,40.0,120000.0
24,10.0,2.0,30.0,18000.0
21,90.0,1.0,40.0,85000.0
48,,,,0.0
63,,,,0.0
39,20.0,1.0,40.0,200000.0
18,,,,0.0
51,,,,0.0
28,,,,4700.0
50,60.0,1.0,32.0,15000.0
66,,,,9400.0
64,,,25.0,24900.0
58,25.0,1.0,40.0,30000.0
38,,,40.0,67000.0
79,,,,49200.0
59,5.0,1.0,60.0,440000.0
59,45.0,1.0,40.0,28000.0
53,20.0,1.0,50.0,65000.0
12,,,,
83,,,,13000.0
71,,,,340000.0
56,14.0,1.0,20.0,28000.0
53,90.0,,40.0,63000.0
95,,,,15700.0
71,,,,12000.0
8,,,,
11,,,,
59,15.0,1.0,50.0,80000.0
8,,,,
19,,,40.0,7000.0
54,45.0,2.0,60.0,65000.0
17,,,,12000.0
25,30.0,2.0,30.0,12000.0
28,30.0,1.0,40.0,50000.0
32,15.0,1.0,99.0,36000.0
56,10.0,1.0,40.0,104000.0
24,10.0,,40.0,20000.0
59,15.0,1.0,40.0,34000.0
5,,,,
46,15.0,1.0,50.0,112000.0
63,30.0,1.0,40.0,107000.0
22,10.0,1.0,40.0,60000.0
25,75.0,1.0,40.0,48020.0
81,,,,36000.0
31,,,,0.0
10,,,,
43,30.0,2.0,40.0,125600.0
56,,,,0.0
67,,,,26600.0
42,60.0,1.0,65.0,90000.0
2,,,,
57,30.0,1.0,35.0,70000.0
57,30.0,1.0,54.0,23300.0
91,,,,25800.0
17,,,,0.0
40,30.0,1.0,40.0,48000.0
14,,,,
17,,,,0.0
7,,,,
56,100.0,1.0,40.0,41000.0
85,,,,18400.0
34,30.0,1.0,40.0,105000.0
95,,,,14500.0
47,15.0,,40.0,34500.0
38,20.0,1.0,40.0,51000.0
47,20.0,1.0,40.0,77000.0
29,15.0,1.0,25.0,10000.0
19,,,,0.0
34,,,,0.0
5,,,,
33,,,72.0,11000.0
56,20.0,1.0,50.0,109400.0
26,35.0,1.0,40.0,53000.0
53,,,80.0,106800.0
31,20.0,1.0,45.0,111000.0
46,,,20.0,4800.0
56,80.0,1.0,50.0,80000.0
21,45.0,1.0,8.0,580.0
9,,,,
68,,,,275000.0
77,,,,42000.0
62,30.0,1.0,40.0,30000.0
1,,,,
59,20.0,1.0,40.0,40500.0
67,20.0,1.0,18.0,26000.0
3,,,,
10,,,,
95,,,,67900.0
31,10.0,1.0,40.0,31000.0
63,10.0,1.0,45.0,90000.0
77,,,,89500.0
22,,,,0.0
9,,,,
49,10.0,1.0,39.0,20000.0
0,,,,
32,30.0,1.0,38.0,119000.0
19,20.0,1.0,40.0,21000.0
84,,,,35300.0
57,,,,19500.0
26,15.0,2.0,36.0,63000.0
5,,,,
29,,,,1100.0
5,,,,
55,,,,20000.0
68,,,,81600.0
34,,,,0.0
60,20.0,1.0,65.0,48000.0
45,,,,0.0
32,25.0,1.0,65.0,86000.0
86,,,,14000.0
21,10.0,,40.0,10000.0
55,20.0,1.0,40.0,102900.0
31,25.0,1.0,40.0,19900.0
69,12.0,1.0,16.0,21440.0
64,,,,84000.0
38,3.0,1.0,40.0,65000.0
65,,,,520.0
41,60.0,1.0,50.0,85000.0
60,,,,0.0
70,,,,92000.0
42,30.0,1.0,40.0,45710.0
57,5.0,,15.0,13300.0
1,,,,
47,15.0,1.0,40.0,58600.0
88,,,,0.0
50,40.0,1.0,40.0,37000.0
40,,,50.0,589900.0
14,,,,
56,,,,0.0
55,145.0,,40.0,35000.0
63,20.0,1.0,40.0,134000.0
81,,,,114500.0
28,,,,0.0
73,,,,23210.0
64,25.0,1.0,44.0,101000.0
55,15.0,6.0,40.0,25000.0
77,,,,39000.0
21,45.0,1.0,30.0,10000.0
88,,,,5800.0
14,,,,
85,,,,17000.0
6,,,,
37,10.0,1.0,40.0,32000.0
56,5.0,2.0,40.0,128400.0
92,,,,14400.0
59,45.0,1.0,10.0,1600.0
16,,,,0.0
28,45.0,4.0,45.0,80000.0
67,20.0,5.0,45.0,146520.0
44,5.0,2.0,40.0,30600.0
30,15.0,1.0,36.0,50000.0
40,30.0,1.0,70.0,65000.0
38,7.0,1.0,40.0,45300.0
46,10.0,1.0,37.0,28600.0
58,45.0,2.0,35.0,70000.0
72,10.0,2.0,20.0,87000.0
76,,,,32900.0
34,,,,12000.0
28,,,,0.0
32,5.0,,40.0,25000.0
74,,,,70800.0
46,20.0,1.0,50.0,58000.0
31,12.0,1.0,30.0,20000.0
1,,,,
54,20.0,1.0,40.0,60000.0
5,,,,
4,,,,
63,45.0,1.0,40.0,34000.0
18,,,,0.0
87,,,,20490.0
46,,,,11500.0
92,,,,89800.0
53,45.0,1.0,20.0,5100.0
39,,,,0.0
15,,,,0.0
42,5.0,,40.0,62000.0
70,,,,13210.0
50,15.0,1.0,40.0,80000.0
48,,,,1000.0
40,15.0,1.0,40.0,10100.0
30,45.0,5.0,30.0,23600.0
30,,,40.0,4500.0
38,30.0,1.0,30.0,18400.0
60,2.0,1.0,60.0,10000.0
59,10.0,1.0,40.0,57400.0
76,,,,18000.0
13,,,,
9,,,,
1,,,,
69,30.0,1.0,40.0,49200.0
61,10.0,,40.0,36050.0
31,60.0,1.0,40.0,75000.0
87,,,,188060.0
43,10.0,2.0,4.0,900.0
30,15.0,1.0,25.0,15700.0
51,15.0,1.0,35.0,90000.0
80,,,,19000.0
35,10.0,1.0,40.0,57000.0
74,,,,13500.0
68,20.0,1.0,40.0,40100.0
52,50.0,3.0,40.0,25000.0
64,,,,0.0
85,,,,10800.0
49,45.0,1.0,40.0,76000.0
24,45.0,1.0,36.0,27300.0
70,,,,33000.0
13,,,,
71,20.0,1.0,46.0,34800.0
22,10.0,1.0,40.0,26500.0
33,45.0,2.0,48.0,40000.0
63,15.0,1.0,40.0,34000.0
76,45.0,1.0,25.0,9600.0
78,,,,19200.0
81,,,,284000.0
64,5.0,1.0,40.0,40000.0
35,,,40.0,40000.0
54,15.0,1.0,40.0,45000.0
32,,,,8800.0
76,,,,42800.0
73,45.0,1.0,40.0,132600.0
0,,,,
12,,,,
1,,,,
11,,,,
37,30.0,3.0,25.0,32000.0
44,20.0,3.0,40.0,200000.0
0,,,,
21,10.0,1.0,40.0,28000.0
59,45.0,1.0,84.0,185000.0
67,,,,12810.0
30,20.0,1.0,40.0,20000.0
10,,,,
10,,,,
70,,,,18000.0
46,30.0,2.0,38.0,30000.0
35,12.0,1.0,40.0,50000.0
57,15.0,,40.0,38210.0
29,,,35.0,9800.0
23,10.0,,52.0,22800.0
81,,,,39000.0
16,,,,0.0
55,20.0,1.0,96.0,100000.0
36,20.0,1.0,40.0,40000.0
19,5.0,1.0,50.0,9600.0
25,30.0,1.0,26.0,23300.0
68,,,,36800.0
54,,,,0.0
90,,,,76900.0
13,,,,
39,,,,6400.0
10,,,,
55,15.0,1.0,40.0,48000.0
70,25.0,1.0,18.0,155000.0
74,,,,74300.0
5,,,,
54,20.0,1.0,36.0,23200.0
11,,,,
55,10.0,1.0,40.0,10000.0
51,40.0,1.0,40.0,49000.0
7,,,,
2,,,,
11,,,,
58,30.0,1.0,40.0,19200.0
15,,,,0.0
12,,,,
13,,,,
37,,,46.0,4000.0
9,,,,
54,,,52.0,36000.0
8,,,,
56,10.0,1.0,40.0,180000.0
53,25.0,1.0,60.0,130000.0
78,,,,30850.0
48,40.0,2.0,40.0,38000.0
23,10.0,,13.0,4000.0
22,10.0,2.0,40.0,390000.0
68,,,,30200.0
32,25.0,1.0,40.0,32500.0
52,,,,0.0
56,30.0,1.0,40.0,24000.0
30,,,,0.0
49,,,,51600.0
49,20.0,,40.0,51000.0
95,,,,13900.0
51,20.0,1.0,40.0,68000.0
62,,,,31800.0
64,10.0,3.0,55.0,80000.0
20,,,,0.0
7,,,,
35,45.0,2.0,11.0,10000.0
95,,,,9000.0
20,,,,1500.0
54,3.0,1.0,40.0,31200.0
61,30.0,4.0,40.0,36000.0
10,,,,
30,20.0,1.0,40.0,24000.0
7,,,,
7,,,,
73,35.0,1.0,50.0,431400.0
65,,,,0.0
10,,,,
38,,,20.0,4000.0
61,20.0,1.0,40.0,72900.0
54,10.0,1.0,40.0,80000.0
4,,,,
27,45.0,1.0,40.0,85250.0
9,,,,
31,30.0,1.0,40.0,76100.0
10,,,,
45,10.0,,40.0,42000.0
35,15.0,1.0,40.0,100000.0
9,,,,
59,,,40.0,130000.0
39,20.0,1.0,36.0,18900.0
91,,,,80600.0
46,60.0,3.0,40.0,35000.0
42,60.0,1.0,40.0,55000.0
22,20.0,1.0,40.0,20000.0
33,,,20.0,16700.0
47,10.0,2.0,40.0,17600.0
31,35.0,1.0,24.0,30000.0
49,45.0,1.0,40.0,70900.0
17,,,,10400.0
63,3.0,,50.0,63450.0
66,,,,11300.0
14,,,,
21,15.0,1.0,40.0,25000.0
60,35.0,1.0,40.0,176000.0
16,20.0,,15.0,9400.0
63,70.0,,20.0,30010.0
54,30.0,1.0,40.0,29000.0
16,,,,0.0
51,15.0,1.0,40.0,88000.0
76,,,,44800.0
30,,,40.0,60000.0
64,45.0,,30.0,38100.0
62,,,40.0,107000.0
71,15.0,2.0,40.0,50000.0
25,,,,0.0
52,,,,0.0
50,20.0,1.0,40.0,8000.0
74,,,,91600.0
73,10.0,2.0,40.0,89400.0
60,30.0,,40.0,51000.0
45,15.0,1.0,40.0,35000.0
61,,,,0.0
1,,,,
15,,,,0.0
1,,,,
45,45.0,1.0,35.0,85000.0
40,15.0,2.0,40.0,103000.0
51,20.0,1.0,40.0,64400.0
75,,,,10100.0
11,,,,
37,35.0,1.0,25.0,25000.0
78,,,,28110.0
1,,,,
25,30.0,,20.0,14500.0
57,35.0,1.0,40.0,89300.0
29,60.0,1.0,30.0,40000.0
53,,,35.0,21000.0
68,,,,68000.0
17,,,,0.0
6,,,,
73,,,,11300.0
64,30.0,,40.0,98000.0
60,20.0,2.0,35.0,40000.0
59,30.0,4.0,40.0,75000.0
66,,,,0.0
72,,,40.0,130000.0
19,,,,0.0
57,15.0,1.0,40.0,43000.0
8,,,,
66,,,,24700.0
59,,,50.0,437000.0
8,,,,
45,,,,24010.0
24,20.0,1.0,52.0,50000.0
24,15.0,1.0,55.0,45400.0
8,,,,
85,,,,30000.0
62,,,,2200.0
82,,,,45200.0
48,15.0,1.0,45.0,60000.0
84,,,,42990.0
43,70.0,1.0,40.0,18000.0
4,,,,
45,60.0,1.0,40.0,60000.0
4,,,,
24,15.0,1.0,55.0,27000.0
16,10.0,3.0,12.0,5800.0
73,,,,45700.0
69,20.0,1.0,40.0,44000.0
34,30.0,1.0,40.0,70000.0
7,,,,
30,,,,4200.0
69,,,,10000.0
71,,,,7910.0
40,20.0,,40.0,417000.0
35,,,,0.0
43,,,,0.0
9,,,,
50,5.0,,55.0,165000.0
54,,,,0.0
29,,,,0.0
73,,,,21900.0
46,,,40.0,17200.0
59,10.0,1.0,60.0,74000.0
77,60.0,,40.0,32000.0
68,,,,46000.0
67,,,,39400.0
5,,,,
32,30.0,2.0,40.0,30000.0
62,40.0,1.0,40.0,34030.0
43,15.0,1.0,40.0,100000.0
45,15.0,2.0,40.0,86000.0
29,5.0,1.0,60.0,27000.0
84,,,,0.0
58,60.0,1.0,40.0,64000.0
66,,,,16500.0
55,65.0,1.0,40.0,67000.0
31,10.0,1.0,12.0,2300.0
6,,,,
58,35.0,1.0,20.0,7000.0
51,,,,0.0
67,,,60.0,83500.0
53,10.0,2.0,50.0,77000.0
38,,,25.0,54000.0
59,,,,9000.0
46,,,,0.0
12,,,,
5,,,,
55,30.0,1.0,40.0,74000.0
43,30.0,1.0,35.0,6100.0
60,,,,57000.0
51,,,,3700.0
82,,,,134200.0
6,,,,
36,5.0,1.0,40.0,33000.0
43,30.0,,10.0,18800.0
40,,,,0.0
50,8.0,1.0,40.0,53000.0
67,10.0,1.0,30.0,75900.0
52,45.0,1.0,45.0,150000.0
69,30.0,1.0,60.0,110000.0
55,,,,21600.0
61,,,,11100.0
80,,,,28500.0
35,10.0,1.0,19.0,5500.0
12,,,,
1,,,,
67,,,,71500.0
34,2.0,,40.0,54000.0
27,15.0,,80.0,22600.0
46,,,,0.0
48,60.0,1.0,40.0,48000.0
28,,,,0.0
64,30.0,2.0,40.0,45000.0
17,40.0,3.0,14.0,7000.0
74,,,,39200.0
75,45.0,1.0,50.0,105020.0
47,,,,8200.0
70,30.0,1.0,60.0,130000.0
75,,,,93500.0
56,30.0,1.0,40.0,10900.0
70,5.0,1.0,40.0,31400.0
37,,,,0.0
57,90.0,1.0,40.0,50000.0
71,,,,94000.0
41,50.0,1.0,20.0,23000.0
23,80.0,3.0,40.0,24000.0
70,30.0,1.0,50.0,37800.0
42,10.0,2.0,35.0,35300.0
49,30.0,1.0,40.0,55000.0
20,10.0,1.0,40.0,27000.0
3,,,,
28,30.0,1.0,40.0,35000.0
50,30.0,1.0,40.0,75000.0
50,20.0,1.0,40.0,56000.0
53,10.0,1.0,40.0,70000.0
74,,,,109300.0
66,5.0,1.0,16.0,25000.0
34,10.0,1.0,50.0,49000.0
49,,,,16900.0
66,,,,50500.0
24,5.0,,40.0,30000.0
15,,,,0.0
46,25.0,1.0,40.0,113200.0
31,15.0,1.0,40.0,30000.0
60,145.0,2.0,60.0,88000.0
49,20.0,1.0,50.0,75000.0
59,35.0,,16.0,7500.0
46,,,20.0,20000.0
20,10.0,,24.0,10000.0
39,,,35.0,15000.0
62,10.0,1.0,40.0,25000.0
18,,,,11000.0
47,14.0,1.0,40.0,45000.0
24,15.0,,16.0,11100.0
25,10.0,,20.0,18000.0
27,25.0,1.0,40.0,25000.0
64,,,,14400.0
7,,,,
60,30.0,1.0,25.0,70400.0
41,10.0,1.0,40.0,16200.0
55,30.0,1.0,40.0,57400.0
31,2.0,1.0,35.0,4000.0
43,15.0,1.0,40.0,207000.0
23,5.0,1.0,40.0,22600.0
59,145.0,1.0,60.0,100000.0
31,10.0,1.0,40.0,24000.0
60,35.0,1.0,50.0,70100.0
60,25.0,,40.0,22000.0
83,,,,37800.0
36,30.0,1.0,36.0,30000.0
59,,,,4700.0
57,,,,0.0
66,15.0,1.0,40.0,43100.0
34,35.0,1.0,48.0,13000.0
88,,,,22050.0
50,4.0,1.0,56.0,39000.0
49,40.0,1.0,36.0,90000.0
9,,,,
8,,,,
81,,,,44000.0
23,15.0,1.0,40.0,22900.0
3,,,,
20,,,,0.0
77,,,,10800.0
90,,,,0.0
46,15.0,1.0,40.0,38000.0
25,60.0,1.0,35.0,4000.0
45,30.0,1.0,40.0,82000.0
58,30.0,2.0,40.0,38800.0
9,,,,
31,,,,0.0
41,,,,16000.0
52,30.0,1.0,55.0,235000.0
18,,,,0.0
53,90.0,,40.0,63000.0
61,10.0,1.0,45.0,320000.0
15,,,,100.0
24,,,30.0,8500.0
34,15.0,1.0,40.0,50000.0
45,,,,100.0
46,60.0,1.0,30.0,64300.0
95,,,,29200.0
73,,,,42560.0
26,20.0,2.0,40.0,27400.0
24,60.0,1.0,40.0,50000.0
25,,,,0.0
13,,,,
5,,,,
15,,,,0.0
65,50.0,2.0,40.0,149900.0
19,45.0,1.0,10.0,5000.0
89,,,,25800.0
46,20.0,1.0,40.0,45000.0
29,5.0,1.0,50.0,50000.0
40,,,,0.0
47,25.0,1.0,50.0,125000.0
38,45.0,1.0,42.0,67000.0
64,60.0,3.0,45.0,68000.0
66,,,,20000.0
91,,,,15200.0
32,15.0,1.0,40.0,68000.0
39,50.0,1.0,25.0,3000.0
66,,,,24000.0
19,20.0,1.0,15.0,20000.0
17,25.0,1.0,20.0,8400.0
25,20.0,1.0,40.0,40000.0
43,30.0,1.0,40.0,85000.0
34,,,,0.0
30,,,,0.0
66,,,,19500.0
25,,,,0.0
55,,,,20700.0
68,,,,9400.0
32,15.0,1.0,80.0,104000.0
6,,,,
63,111.0,,40.0,34000.0
64,,,,13300.0
46,5.0,1.0,60.0,102300.0
24,30.0,1.0,50.0,50000.0
61,45.0,1.0,24.0,59000.0
37,30.0,1.0,40.0,36000.0
43,15.0,1.0,40.0,40000.0
87,,,,0.0
10,,,,
18,40.0,1.0,40.0,20100.0
38,10.0,1.0,40.0,35400.0
75,,,,12000.0
39,,,,10400.0
16,,,,2100.0
75,,,,49340.0
47,,,40.0,62500.0
64,50.0,1.0,39.0,121000.0
33,30.0,1.0,40.0,101000.0
59,10.0,1.0,30.0,180000.0
40,,,,0.0
14,,,,
23,15.0,,40.0,31900.0
45,90.0,1.0,40.0,40000.0
63,,,,21500.0
62,20.0,1.0,60.0,200000.0
25,25.0,1.0,55.0,53000.0
20,,,,0.0
22,5.0,1.0,40.0,45000.0
25,,,,0.0
49,10.0,1.0,40.0,50000.0
50,45.0,1.0,50.0,75000.0
55,30.0,1.0,60.0,80000.0
49,30.0,1.0,56.0,135000.0
13,,,,
4,,,,
70,90.0,1.0,15.0,116840.0
51,15.0,1.0,40.0,90000.0
4,,,,
24,20.0,,40.0,18000.0
8,,,,
21,45.0,1.0,30.0,12600.0
72,,,,82800.0
53,,,40.0,100000.0
45,30.0,1.0,40.0,45000.0
27,,,,0.0
13,,,,
9,,,,
88,8.0,1.0,33.0,10000.0
20,5.0,1.0,40.0,27000.0
56,15.0,1.0,36.0,21590.0
14,,,,
26,30.0,1.0,10.0,27000.0
67,,,,20400.0
21,10.0,3.0,30.0,20000.0
65,10.0,1.0,40.0,60000.0
1,,,,
4,,,,
57,20.0,1.0,40.0,21100.0
67,45.0,1.0,40.0,94400.0
55,60.0,1.0,40.0,53000.0
54,15.0,1.0,40.0,36500.0
77,,,,43800.0
73,,,,22700.0
62,55.0,1.0,40.0,39000.0
67,,,,18900.0
49,,,40.0,49300.0
82,,,,7200.0
44,12.0,1.0,50.0,19000.0
63,,,,2900.0
45,30.0,1.0,30.0,22000.0
34,15.0,2.0,40.0,39000.0
6,,,,
2,,,,
5,,,,
45,5.0,1.0,50.0,50000.0
9,,,,
37,90.0,3.0,40.0,74000.0
42,45.0,1.0,53.0,16800.0
30,15.0,,40.0,66000.0
10,,,,
88,,,,17800.0
39,20.0,1.0,40.0,48000.0
49,10.0,2.0,40.0,46000.0
33,,,38.0,47500.0
45,145.0,6.0,65.0,140000.0
16,,,,0.0
18,,,40.0,3300.0
55,30.0,2.0,30.0,21200.0
45,60.0,2.0,32.0,56300.0
18,,,,0.0
31,30.0,1.0,40.0,30000.0
8,,,,
9,,,,
37,4.0,3.0,40.0,80000.0
25,10.0,3.0,40.0,24000.0
59,,,,10000.0
42,,,40.0,67000.0
61,25.0,2.0,40.0,32400.0
59,,,40.0,24500.0
12,,,,
61,,,,9300.0
0,,,,
6,,,,
55,,,,0.0
56,45.0,3.0,46.0,55000.0
11,,,,
73,,,,70000.0
25,,,40.0,17000.0
32,12.0,1.0,40.0,105000.0
86,,,,68000.0
32,75.0,,40.0,26260.0
68,,,,102900.0
61,,,7.0,94700.0
51,,,35.0,44000.0
4,,,,
47,25.0,1.0,56.0,90000.0
45,30.0,1.0,70.0,50000.0
61,30.0,1.0,24.0,18000.0
44,,,7.0,200.0
51,10.0,1.0,40.0,25000.0
75,8.0,1.0,35.0,40000.0
23,10.0,1.0,40.0,40000.0
4,,,,
39,,,40.0,38000.0
64,,,,1800.0
31,30.0,1.0,8.0,13000.0
20,,,78.0,9000.0
29,,,60.0,2300.0
23,15.0,1.0,70.0,25000.0
43,10.0,,36.0,36000.0
23,,,35.0,24500.0
73,,,,114000.0
52,25.0,2.0,40.0,55000.0
36,40.0,2.0,40.0,40000.0
36,23.0,1.0,50.0,112000.0
45,45.0,1.0,40.0,90000.0
52,40.0,2.0,40.0,95000.0
21,10.0,,30.0,14000.0
89,,,,13000.0
21,30.0,1.0,30.0,17200.0
49,,,60.0,93000.0
8,,,,
89,,,,25800.0
62,30.0,1.0,40.0,24000.0
33,13.0,1.0,48.0,4300.0
16,,,,0.0
61,5.0,1.0,40.0,60000.0
60,,,,0.0
67,,,,2500.0
75,,,,23600.0
46,,,,0.0
49,40.0,1.0,60.0,120000.0
62,,,,12000.0
65,30.0,1.0,30.0,131100.0
49,20.0,1.0,90.0,55000.0
3,,,,
55,25.0,1.0,37.0,40000.0
29,,,,0.0
70,,,,58500.0
58,,,10.0,6500.0
95,,,,22800.0
12,,,,
34,30.0,2.0,20.0,16900.0
81,,,,4100.0
88,,,,19000.0
65,,,,3600.0
6,,,,
6,,,,
48,45.0,1.0,25.0,26000.0
56,30.0,1.0,30.0,71600.0
69,,,,57500.0
65,,,,0.0
61,,,,1200.0
51,15.0,1.0,50.0,60000.0
47,15.0,1.0,28.0,20000.0
28,,,40.0,14900.0
24,90.0,2.0,50.0,65000.0
65,,,,31800.0
56,20.0,1.0,60.0,150000.0
69,30.0,1.0,40.0,82200.0
69,,,40.0,55000.0
39,,,40.0,115000.0
44,60.0,1.0,50.0,150000.0
87,,,,25400.0
43,10.0,1.0,40.0,75000.0
40,,,,0.0
63,10.0,1.0,40.0,60000.0
26,60.0,1.0,40.0,31600.0
74,,,,296600.0
62,20.0,1.0,40.0,59000.0
2,,,,
45,35.0,1.0,40.0,41380.0
53,40.0,1.0,40.0,100000.0
87,,,,185400.0
34,,,40.0,80700.0
60,30.0,1.0,30.0,30000.0
66,,,,10000.0
68,15.0,4.0,40.0,37000.0
5,,,,
53,10.0,1.0,40.0,70000.0
5,,,,
38,15.0,1.0,40.0,100000.0
42,30.0,5.0,40.0,48000.0
86,,,,111000.0
53,30.0,1.0,40.0,100000.0
5,,,,
58,,,40.0,42100.0
68,,,,48000.0
50,145.0,,23.0,96000.0
41,60.0,1.0,20.0,25000.0
47,20.0,1.0,40.0,61000.0
55,30.0,1.0,40.0,138000.0
1,,,,
43,15.0,3.0,50.0,40000.0
0,,,,
39,20.0,3.0,25.0,22000.0
36,60.0,1.0,30.0,26000.0
89,,,,10600.0
70,,,,27000.0
85,,,,12800.0
46,,,,0.0
20,15.0,1.0,55.0,27000.0
76,,,,12000.0
65,,,,0.0
89,,,,80000.0
61,,,40.0,25000.0
64,,,40.0,112000.0
24,10.0,,52.0,42000.0
10,,,,
69,10.0,1.0,30.0,121600.0
13,,,,
76,15.0,1.0,3.0,71500.0
40,,,,-1700.0
7,,,,
0,,,,
56,,,,0.0
84,,,,44700.0
36,60.0,3.0,40.0,100000.0
51,,,,9000.0
18,,,,0.0
16,,,,0.0
57,,,,0.0
64,,,,56500.0
42,20.0,,40.0,26000.0
69,,,15.0,36300.0
34,45.0,1.0,50.0,103900.0
25,2.0,,60.0,27000.0
69,,,,44200.0
78,,,,50000.0
70,15.0,1.0,40.0,198000.0
22,,,30.0,15800.0
56,12.0,1.0,20.0,23000.0
33,60.0,1.0,40.0,90000.0
29,15.0,1.0,40.0,30000.0
14,,,,
85,,,,27800.0
26,15.0,1.0,35.0,25000.0
56,,,,0.0
27,15.0,,80.0,22600.0
16,,,2.0,1000.0
70,,,,33500.0
9,,,,
59,,,30.0,33000.0
50,25.0,,48.0,100000.0
30,25.0,5.0,40.0,30000.0
36,10.0,1.0,40.0,50000.0
62,,,,18000.0
64,30.0,1.0,35.0,120000.0
48,20.0,1.0,45.0,30000.0
4,,,,
25,,,,0.0
53,30.0,1.0,40.0,80000.0
56,45.0,3.0,40.0,51000.0
70,,,,28000.0
22,7.0,1.0,20.0,1500.0
72,30.0,1.0,24.0,37400.0
16,60.0,1.0,4.0,500.0
23,2.0,,40.0,27000.0
9,,,,
13,,,,
27,20.0,1.0,40.0,40000.0
19,10.0,1.0,15.0,9400.0
54,,,40.0,15000.0
20,,,,0.0
59,15.0,1.0,40.0,71000.0
66,,,,64600.0
35,10.0,1.0,40.0,60000.0
60,15.0,1.0,40.0,78000.0
14,,,,
40,55.0,1.0,45.0,55000.0
75,,,20.0,35100.0
29,,,,0.0
18,,,,0.0
40,25.0,1.0,40.0,65000.0
43,20.0,1.0,40.0,39000.0
49,20.0,1.0,40.0,66000.0
32,,,,0.0
12,,,,
40,,,,0.0
30,,,,0.0
58,10.0,1.0,36.0,20000.0
23,,,,0.0
37,,,,0.0
48,,,40.0,400250.0
26,20.0,1.0,40.0,48000.0
59,,,,0.0
23,30.0,1.0,40.0,32000.0
65,,,,22900.0
48,,,,13000.0
78,,,,296600.0
47,20.0,1.0,40.0,70000.0
28,35.0,2.0,40.0,24000.0
40,,,,0.0
64,15.0,1.0,40.0,24000.0
60,,,,22200.0
49,15.0,2.0,40.0,48000.0
17,,,,0.0
29,35.0,2.0,40.0,24000.0
13,,,,
68,,,,0.0
73,20.0,1.0,40.0,38600.0
36,45.0,1.0,40.0,81000.0
51,,,,0.0
50,25.0,1.0,40.0,84210.0
62,,,,9300.0
67,,,,0.0
57,5.0,1.0,40.0,87500.0
41,10.0,1.0,40.0,49000.0
33,30.0,1.0,35.0,29600.0
7,,,,
26,,,,0.0
15,,,,0.0
72,,,,50100.0
28,30.0,1.0,40.0,24000.0
56,,,,0.0
80,,,,41900.0
61,,,,152200.0
53,15.0,1.0,35.0,40000.0
25,30.0,,40.0,90000.0
62,,,8.0,600.0
55,,,,0.0
70,,,,52000.0
56,,,,0.0
3,,,,
2,,,,
57,15.0,3.0,55.0,67000.0
